pid	sid	vcf_id
P69687	S17875	JHU_TSS_248_1357_1
P69720	S73713	JHU_TSS_236_1341_1
P69729	S92549	UNC_CFLD12065
P69761	S81007	JHU_TSS_444_1731_1
P69778	S99448	UW_EPIC_2248_1
P69781	S43516	UW_EPIC_2116
P69783	S36933	JHU_TSS_1007_2798_1
P69793	S31970	JHU_TSS_587_1996_1
P69830	S86576	UNC_MOD0281
P69841	S40815	JHU_TSS_238_1344_1
P69872	S26545	JHU_TSS_640_2099_1
P69878	S12404	UNC_MOD2097
P69884	S98149	UW_EPIC_2135
P69903	S40470	JHU_TSS_228_1324_1
P69906	S31705	UW_EPIC_3602
P69912	S22994	JHU_TSS_875_2537_1
P69913	S27311	UW_EPIC_1933
P69923	S95197	UW_EPIC_35755
P69934	S28003	UNC_MOD2501
P69980	S98965	JHU_TSS_7_14_1
P69995	S56543	UNC_MOD0028
P70008	S71478	UW_EPIC_2540
P70065	S47625	UW_EPIC_2137
P70075	S50875	JHU_TSS_1024_2822_1
P70132	S87117	UW_EPIC_135
P70151	S65625	UNC_MOD1491
P70160	S42327	JHU_TSS_1038_2858_1
P70166	S82745	UNC_MOD2728
P70171	S16774	UNC_MOD0049
P70224	S11515	UNC_MOD2357
P70235	S24128	UW_EPIC_4205
P70239	S63903	UW_EPIC_1663
P70253	S72792	UNC_MOD1486
P70258	S33859	JHU_TSS_238_1343_1
P70264	S75829	UW_EPIC_1850
P70278	S68590	UW_EPIC_2618
P70287	S52028	UW_EPIC_35202
P70291	S31285	JHU_TSS_467_1775_1
P70327	S22346	UNC_MOD1568
P70342	S51813	JHU_TSS_14_27_1
P70346	S10971	UNC_MOD0884
P70366	S18149	JHU_TSS_317_1489_1
P70367	S62374	UW_EPIC_11773
P70371	S63054	UW_EPIC_2593
P70395	S57949	UNC_MOD2370
P70418	S28503	UNC_MOD2688
P70423	S92828	UW_EPIC_3817
P70433	S89715	UW_EPIC_1620
P70449	S47389	JHU_TSS_318_1492_1
P70465	S50290	UW_EPIC_7652_1
P70503	S85920	JHU_TSS_385_1610_1
P70565	S91812	UNC_MOD1620
P70586	S91889	UNC_CFLD5022
P70591	S54541	JHU_TSS_133_1168_1
P70592	S12285	UW_EPIC_1991
P70598	S42183	UW_EPIC_3640
P70608	S83383	UW_EPIC_250
P70626	S48885	JHU_TSS_317_1490_1
P70634	S30097	UNC_MOD1662
P70682	S30413	UNC_MOD1198
P70687	S12500	UNC_MOD1298
P70744	S89998	JHU_TSS_878_2545_1
P70747	S37425	UW_EPIC_2920
P70757	S58433	UNC_MOD1998
P70772	S34730	UNC_MOD2381
P70773	S58840	JHU_TSS_829_2595_1
P70782	S26165	UW_EPIC_1839
P70798	S86568	UNC_MOD0178
P70809	S33906	UNC_MOD0212
P70830	S91035	JHU_TSS_524_1881_1
P70857	S21767	UNC_MOD2700
P70900	S92139	UW_EPIC_34743
P70915	S97613	UNC_MOD1345
P70942	S31512	JHU_TSS_25_47_1
P70964	S21849	JHU_TSS_670_2145_1
P70970	S48506	UNC_MOD0932
P70971	S89259	JHU_TSS_1004_2782_1
P70986	S47599	JHU_TSS_467_1774_1
P71058	S56743	JHU_TSS_1006_2787_1
P71066	S12521	JHU_TSS_561_1945_1
P71074	S74987	JHU_TSS_832_2446_1
P71077	S51016	JHU_TSS_281_1414_1
P71095	S90196	UNC_MOD2213
P71150	S29772	UW_EPIC_6150
P71176	S53346	JHU_TSS_1035_2851_1
P71184	S69512	JHU_TSS_624_2065_1
P71197	S13132	UNC_CFLD1093
P71213	S54498	UW_EPIC_3465
P71252	S56643	JHU_TSS_586_1995_1
P71266	S77510	JHU_CFRD_367_10427_1
P71279	S93724	UW_EPIC_12708_2
P71327	S35768	JHU_TSS_320_1496_1
P71353	S18281	UNC_MOD1627
P71356	S48982	UNC_MOD1133
P71364	S50825	UNC_MOD0215
P71369	S60027	JHU_TSS_796_2387_1
P71372	S46094	JHU_TSS_588_2121_1
P71391	S58161	UNC_MOD0469
P71406	S49361	UW_EPIC_11858
P71408	S43167	UW_EPIC_1902_1
P71418	S72860	JHU_TSS_480_1799_1
P71426	S96961	UW_EPIC_3299
P71436	S41864	UNC_MOD0531
P71442	S28389	UNC_MOD1468
P71463	S93368	JHU_CFRD_306_10365_1
P71516	S40554	JHU_TSS_132_1165_1
P71524	S59767	UW_EPIC_2232
P71593	S74072	JHU_TSS_483_180_1
P71599	S72188	UW_EPIC_6542
P71615	S67155	UW_EPIC_2308
P71663	S47461	JHU_CFRD_1_10001_1
P71665	S70439	UNC_MOD0755
P71706	S18521	UW_EPIC_13714
P71725	S33855	UW_EPIC_2987
P71743	S41261	JHU_TSS_126_1156_1
P71757	S40324	UW_EPIC_3624
P71797	S38877	UNC_MOD0641
P71831	S67305	UW_EPIC_1959
P71871	S85228	UNC_MOD0253
P71874	S81431	JHU_TSS_260_1376_1
P71876	S43513	JHU_TSS_913_2603_1
P71889	S13432	UNC_MOD1258
P71903	S70414	JHU_TSS_384_1609_1
P71920	S45457	UNC_MOD0379
P71946	S25226	JHU_TSS_398_1639_1
P71955	S87403	UNC_MOD2214
P71964	S69941	JHU_TSS_263_1381_1
P71975	S53221	JHU_TSS_378_1600_1
P72009	S74236	UNC_MOD1789
P72026	S98892	JHU_TSS_258_1372_1
P72053	S29017	UW_EPIC_1975
P72054	S74513	JHU_TSS_257_1371_1
P72088	S81638	UW_EPIC_13153
P72118	S90931	JHU_TSS_817_2427_1
P72123	S26226	JHU_TSS_171_111_1
P72131	S84495	JHU_TSS_552_2000_1
P72138	S93800	JHU_CFRD_149_10189_1
P72170	S82521	UNC_MOD1688
P72194	S59869	UNC_MOD1184
P72217	S13731	JHU_TSS_1023_2863_1
P72218	S84079	JHU_TSS_674_2153_1
P72228	S25199	JHU_TSS_269_1392_1
P72243	S14062	JHU_TSS_386_1614_1
P72261	S60391	UW_EPIC_5850
P72275	S12818	UW_EPIC_1982_1
P72322	S28041	UNC_MOD0413
P72333	S62833	UNC_MOD1545
P72335	S69754	UNC_MOD0553
P72348	S50676	UNC_MOD0773
P72357	S98723	UNC_MOD0423
P72372	S80242	JHU_TSS_231_1332_1
P72379	S57249	UW_EPIC_3657
P72399	S26181	UW_EPIC_1640
P72416	S36126	JHU_TSS_147_1194_1
P72426	S75589	JHU_TSS_39_1012_1
P72466	S51177	UNC_MOD0138
P72518	S12345	UNC_MOD0812
P72552	S12687	UW_EPIC_35231
P72564	S95515	JHU_TSS_509_1849_1
P72568	S82486	UNC_CFLD1033
P72586	S40340	JHU_TSS_139_1179_1
P72607	S92088	UNC_CFLD3504
P72639	S54716	JHU_TSS_610_2042_1
P72646	S31933	UW_EPIC_4098
P72658	S16939	JHU_TSS_868_2523_1
P72660	S56023	UW_EPIC_136
P72673	S89890	UNC_MOD0992
P72676	S97897	UW_EPIC_374
P72685	S39378	UNC_MOD1044
P72687	S79511	UW_EPIC_3513
P72715	S46710	UW_EPIC_4339
P72730	S71424	UNC_MOD1300
P72731	S19271	UNC_MOD1405
P72732	S64800	JHU_TSS_562_1947_1
P72770	S38734	UW_EPIC_1536
P72773	S76980	JHU_TSS_609_2040_1
P72819	S40609	UW_EPIC_11186
P72846	S95090	UW_EPIC_35180
P72847	S60102	UNC_MOD2519
P72957	S54992	UW_EPIC_3751
P72962	S74657	JHU_TSS_916_2610_1
P72968	S37720	JHU_TSS_839_2471_1
P73031	S80694	UNC_MOD1725
P73034	S16820	JHU_TSS_850_2489_1
P73054	S89131	UNC_MOD0626
P73062	S56860	UW_EPIC_2352
P73065	S16956	UW_EPIC_2534
P73072	S20553	UW_EPIC_1684_1
P73095	S87726	JHU_CFRD_119_10147_1
P73107	S92104	UW_EPIC_3150
P73108	S78840	JHU_CFRD_278_10337_1
P73132	S14155	UNC_MOD0064
P73158	S69080	UW_EPIC_2065
P73159	S87140	UNC_MOD2699
P73210	S94302	UNC_MOD0799
P73229	S71800	JHU_CFRD_218_10272_1
P73236	S44507	UNC_MOD0810
P73241	S14168	UNC_MOD0415
P73246	S55360	JHU_TSS_798_2408_1
P73283	S61263	JHU_TSS_742_2279_1
P73313	S95618	UNC_CFLD9904
P73327	S94010	JHU_TSS_99_1118_1
P73335	S73325	JHU_TSS_492_1820_1
P73340	S89754	UNC_MOD1786
P73357	S52157	JHU_CFRD_282_10341_1
P73368	S58659	UW_EPIC_277
P73377	S48801	JHU_TSS_905_2592_1
P73378	S74390	UW_EPIC_191
P73383	S88359	UNC_MOD1969
P73412	S20134	UNC_MOD0540
P73420	S75214	JHU_TSS_149_1198_1
P73433	S83940	JHU_TSS_565_1954_1
P73486	S45005	UNC_MOD1277
P73533	S83437	JHU_TSS_470_1779_1
P73557	S44411	UNC_MOD1478
P73566	S32268	JHU_TSS_178_1786_1
P73626	S82794	UW_EPIC_8483
P73628	S14180	UNC_MOD2617
P73670	S12309	JHU_TSS_638_2087_1
P73672	S21897	UW_EPIC_2188
P73673	S78938	JHU_CFRD_123_10151_1
P73678	S50496	UW_EPIC_3617
P73684	S76551	JHU_TSS_729_2251_1
P73710	S63089	UW_EPIC_330
P73742	S69321	UW_EPIC_349
P73747	S89385	JHU_TSS_388_1617_1
P73748	S68403	JHU_TSS_547_1917_1
P73813	S82776	JHU_TSS_347_1548_1
P73815	S28210	UW_EPIC_1730
P73825	S59518	UNC_MOD0556
P73841	S29266	UNC_MOD0096
P73871	S38651	UNC_MOD0855
P73877	S26126	UW_EPIC_3925
P73880	S94477	JHU_TSS_834_2475_1
P73884	S28480	UNC_MOD2687
P73884	S37448	JHU_TSS_56_1040_1
P73892	S45701	UW_EPIC_456
P73904	S83705	UNC_MOD1028
P73905	S20516	UNC_MOD0464
P73912	S84142	UW_EPIC_3234
P73913	S77410	JHU_TSS_872_2530_1
P73924	S17910	UNC_MOD2292
P73939	S60671	JHU_TSS_707_2212_1
P73940	S72110	UW_EPIC_5849
P73953	S50921	UW_EPIC_3229
P73964	S19937	JHU_TSS_733_2260_1
P73977	S52293	JHU_TSS_814_217_1
P73990	S22847	UNC_MOD1972
P73995	S17341	JHU_TSS_48_65_1
P74023	S88231	UNC_MOD2242
P74025	S97313	UNC_MOD1058
P74029	S98509	UNC_MOD0853
P74067	S10017	JHU_TSS_830_2444_1
P74068	S42194	UW_EPIC_237
P74099	S28230	UNC_MOD2403
P74115	S77313	UNC_MOD1729
P74187	S70701	JHU_TSS_134_1171_1
P74189	S26383	JHU_TSS_231_1333_1
P74191	S15897	UNC_MOD1906
P74226	S49918	UNC_MOD1836
P74240	S72616	JHU_TSS_887_2559_1
P74260	S18680	UNC_MOD1942
P74261	S32488	UW_EPIC_385
P74269	S97090	JHU_TSS_214_1298_1
P74271	S76809	UNC_MOD2230
P74277	S53097	UNC_MOD2094
P74314	S69294	JHU_TSS_904_2626_1
P74347	S88872	UW_EPIC_164
P74397	S47196	UW_EPIC_1977
P74402	S32365	UNC_MOD1394
P74409	S99909	JHU_TSS_10_19_1
P74429	S87916	UNC_MOD0868
P74450	S17719	JHU_CFRD_542_10602_1
P74461	S62112	UNC_MOD1048
P74479	S70182	UW_EPIC_1940
P74487	S36922	UNC_MOD2438
P74497	S60547	UNC_MOD2722
P74511	S95530	UNC_MOD1678
P74519	S21328	UNC_MOD1016
P74530	S67376	UNC_MOD0529
P74532	S66757	UW_EPIC_2959
P74546	S79688	JHU_TSS_665_2135_1
P74550	S40538	JHU_TSS_259_1375_1
P74551	S72470	UW_EPIC_8482
P74561	S59484	UW_EPIC_2043
P74572	S19775	UW_EPIC_2346
P74576	S72728	JHU_TSS_711_2219_1
P74605	S74257	JHU_TSS_168_110_1
P74635	S47866	JHU_CFRD_227_10281_1
P74644	S98542	UNC_MOD0550
P74663	S17205	UW_EPIC_2150
P74688	S18608	UW_EPIC_2964
P74696	S59008	UNC_MOD0679
P74719	S62648	JHU_TSS_669_2143_1
P74771	S97721	UNC_MOD1772
P74806	S59863	UNC_MOD0330
P74809	S20476	UNC_MOD2595
P74816	S24995	UNC_MOD0931
P74849	S50883	UNC_MOD2286
P74862	S72934	UW_EPIC_2935
P74887	S93670	JHU_TSS_945_2669_1
P74928	S47313	UNC_MOD1665
P74936	S97008	UNC_CFLD3082
P74945	S89895	UW_EPIC_3572
P74959	S85150	UNC_MOD2572
P74964	S56848	UW_EPIC_11903
P74967	S78603	UNC_MOD2394
P74978	S80865	UNC_MOD0962
P75003	S78197	JHU_CFRD_105_10133_1
P75021	S64644	UW_EPIC_3914
P75051	S26844	UNC_MOD0989
P75073	S56262	UNC_MOD0315
P75095	S13558	JHU_TSS_930_2635_1
P75102	S81210	UNC_MOD1472
P75122	S44224	UW_EPIC_3368
P75123	S55215	UNC_MOD1807
P75189	S76989	JHU_TSS_458_1754_1
P75220	S36754	UNC_MOD2087
P75226	S15154	UNC_MOD2345
P75296	S18049	UW_EPIC_3090_1
P75314	S68426	UW_EPIC_364
P75331	S15816	UNC_MOD0488
P75348	S62910	JHU_TSS_42_1017_1
P75349	S76426	UNC_MOD1281
P75371	S36930	JHU_TSS_431_1701_1
P75389	S48447	JHU_TSS_19_35_1
P75391	S90646	JHU_TSS_935_2647_1
P75442	S94970	UNC_MOD0170
P75445	S28214	JHU_TSS_661_2125_1
P75464	S35552	UNC_MOD1540
P75468	S67414	UNC_CFLD11026
P75487	S31404	UNC_MOD1433
P75513	S33621	JHU_TSS_455_1749_1
P75535	S10902	JHU_TSS_188_1266_1
P75537	S45541	UW_EPIC_1554
P75568	S99550	UNC_MOD2227
P75585	S69289	UW_EPIC_2343
P75598	S93905	UNC_MOD0786
P75617	S29009	JHU_TSS_1028_2834_1
P75644	S18025	UW_EPIC_1675
P75657	S61463	JHU_TSS_264_1383_1
P75706	S44473	UNC_MOD2299
P75713	S54430	UNC_MOD0693
P75719	S33043	JHU_TSS_764_2324_1
P75735	S98924	UW_EPIC_200
P75753	S99355	UW_EPIC_2342
P75758	S20964	JHU_TSS_768_2334_1
P75799	S93025	UW_EPIC_108
P75807	S38839	UW_EPIC_12437
P75809	S84138	JHU_TSS_247_1356_1
P75817	S52143	JHU_TSS_514_1862_1
P75824	S59382	UW_EPIC_1846
P75837	S55246	JHU_TSS_809_219_1
P75869	S65266	UNC_MOD2603
P75870	S18919	UW_EPIC_391
P75898	S90652	UW_EPIC_1572
P75938	S22819	JHU_TSS_530_1893_1
P75963	S25510	UNC_MOD2331
P75980	S69171	UW_EPIC_1841
P76003	S29351	UNC_MOD0120
P76006	S53250	UW_EPIC_2578
P76007	S52412	UW_EPIC_137
P76037	S46008	UW_EPIC_5197
P76048	S24197	UW_EPIC_3583
P76060	S27536	UW_EPIC_2376_1
P76091	S97084	UW_EPIC_35023
P76096	S95170	UNC_MOD0711
P76107	S31417	UNC_MOD0892
P76119	S37743	JHU_TSS_251_1361_1
P76166	S10136	UNC_MOD1492
P76228	S32070	UNC_MOD0929
P76249	S16164	UW_EPIC_2853
P76251	S93622	JHU_TSS_1022_2817_1
P76260	S74100	UNC_MOD1453
P76276	S38891	JHU_CFRD_523_10583_1
P76309	S96471	UNC_MOD1056
P76350	S26840	JHU_TSS_129_1160_1
P76351	S44835	UW_EPIC_4333
P76356	S11794	UW_EPIC_14214
P76362	S58436	JHU_TSS_506_1844_1
P76364	S71618	UW_EPIC_1733
P76365	S28774	UW_EPIC_3623
P76365	S19489	UNC_MOD2221
P76365	S42150	JHU_TSS_724_2242_1
P76376	S62132	UNC_MOD0206
P76427	S48737	UW_EPIC_3598
P76468	S70018	JHU_TSS_178_1791_1
P76476	S22570	UW_EPIC_3620
P76484	S96667	JHU_TSS_606_2034_1
P76495	S33628	UW_EPIC_1670
P76497	S32777	UNC_MOD2077_2
P76518	S19564	UW_EPIC_4319
P76529	S13838	UW_EPIC_417
P76537	S49210	UNC_MOD0054
P76543	S60322	UNC_MOD2076
P76559	S35776	JHU_TSS_11_22_1
P76560	S41448	JHU_TSS_960_2699_1
P76561	S62081	UNC_MOD0416
P76570	S48554	UNC_MOD0192
P76626	S74184	JHU_CFRD_215_10269_1
P76633	S54562	JHU_TSS_431_1702_1
P76681	S21039	UNC_MOD1209
P76691	S50179	JHU_TSS_568_2352_1
P76716	S42057	JHU_TSS_989_2754_1
P76740	S50770	UW_EPIC_180
P76742	S33082	UW_EPIC_3587_2
P76779	S65743	UNC_MOD1414
P76795	S46631	JHU_TSS_636_2089_1
P76802	S16319	UNC_MOD0198
P76824	S10878	UNC_CFLD5830
P76846	S35437	UNC_MOD2232
P76855	S21578	JHU_TSS_336_1526_1
P76862	S40477	UW_EPIC_1980
P76877	S16986	UNC_MOD0459
P76926	S33170	UNC_MOD2356
P76936	S34654	UNC_MOD2166
P76954	S63823	UW_EPIC_1928
P76959	S66609	UNC_MOD0194
P76963	S70499	JHU_TSS_993_2762_1
P77000	S21996	UNC_MOD0418
P77042	S73265	JHU_TSS_937_2652_1
P77048	S92407	UNC_MOD1615
P77093	S10656	JHU_TSS_615_2052_1
P77115	S34592	UNC_CFLD7294
P77127	S56807	UW_EPIC_469
P77136	S47494	UW_EPIC_446
P77139	S98706	JHU_TSS_917_2612_1
P77177	S78616	UW_EPIC_2991
P77196	S90690	UNC_MOD2322
P77204	S54216	UW_EPIC_34742
P77206	S98926	JHU_CFRD_514_10574_1
P77234	S15851	UW_EPIC_3626
P77252	S94478	UNC_MOD2712
P77257	S31126	JHU_TSS_496_1825_1
P77278	S92069	UW_EPIC_9859
P77291	S11537	UNC_MOD0153
P77296	S93832	JHU_TSS_282_148_1
P77313	S85227	UW_EPIC_1702
P77325	S10865	JHU_CFRD_253_10312_1
P77346	S81103	JHU_CFRD_360_10420_1
P77360	S84191	JHU_TSS_142_1186_1
P77401	S82338	UNC_MOD1010
P77402	S76823	UW_EPIC_3028
P77403	S11327	UNC_MOD2291
P77420	S32517	UW_EPIC_121
P77435	S76295	UW_EPIC_35022
P77480	S12737	UW_EPIC_3629
P77525	S19523	JHU_TSS_432_1706_1
P77563	S30743	UNC_MOD0383
P77564	S79893	JHU_TSS_256_1382_1
P77581	S72146	UW_EPIC_5024
P77621	S18500	UNC_MOD1887
P77622	S10744	UNC_MOD1717
P77623	S88716	JHU_TSS_804_2401_1
P77628	S28594	UNC_MOD0365
P77631	S97521	UW_EPIC_3001
P77672	S61370	JHU_TSS_398_1638_1
P77677	S88582	UW_EPIC_206
P77683	S64218	JHU_CFRD_298_10357_1
P77702	S53378	JHU_TSS_786_2369_1
P77730	S38766	JHU_TSS_265_1384_1
P77734	S19307	UNC_MOD2349
P77738	S83142	UNC_MOD1866
P77865	S43070	UNC_CFLD9917
P77870	S35301	UNC_MOD1580
P77879	S91835	JHU_TSS_27_51_1
P77882	S86622	JHU_TSS_220_126_1
P77885	S56450	UNC_MOD0302
P77893	S20048	JHU_TSS_50_1839_1
P77895	S74544	UW_EPIC_8878
P77935	S50709	JHU_TSS_14_26_1
P77962	S83040	JHU_TSS_611_2083_1
P77967	S74522	UNC_MOD0285
P77985	S57644	UNC_MOD0091
P78000	S87064	JHU_TSS_67_1060_1
P78033	S51463	UNC_MOD2204
P78044	S77983	JHU_TSS_506_1843_1
P78061	S41003	JHU_TSS_854_2500_1
P78081	S74255	UNC_MOD1645
P78086	S58494	UNC_MOD0795
P78108	S80475	JHU_TSS_683_2169_1
P78109	S48884	UNC_MOD2449
P78119	S65042	UW_EPIC_3639_1
P78121	S66317	JHU_TSS_625_2066_1
P78133	S18879	UNC_MOD0731
P78139	S74108	UW_EPIC_1616
P78140	S27429	UNC_MOD1656
P78154	S59710	JHU_TSS_314_1483_1
P78172	S31968	UNC_MOD1722
P78215	S14704	UNC_MOD0015
P78228	S80078	UNC_MOD0738
P78290	S44284	UNC_MOD0943
P78312	S55052	UW_EPIC_1721
P78314	S27402	UW_EPIC_2718_1
P78323	S55595	JHU_TSS_664_2131_1
P78327	S66351	JHU_TSS_745_2285_1
P78344	S94691	UNC_MOD1558
P78384	S18945	JHU_TSS_266_1420_1
P78396	S52739	JHU_TSS_926_2628_1
P78440	S28060	JHU_TSS_352_1642_1
P78453	S69108	UW_EPIC_3708
P78454	S99971	JHU_TSS_179_1238_1
P78463	S91873	JHU_TSS_44_1022_1
P78482	S27961	UNC_MOD1761
P78487	S71064	UNC_MOD0313
P78508	S91514	UW_EPIC_2200
P78521	S86054	UNC_MOD0667
P78543	S90568	JHU_TSS_129_1161_1
P78547	S62186	UNC_MOD2269
P78550	S87162	UNC_MOD1590
P78552	S52004	UNC_MOD0273
P78603	S17108	JHU_TSS_756_2306_1
P78625	S21286	UNC_MOD1716
P78631	S77824	UNC_MOD1415
P78638	S51360	UW_EPIC_3406
P78649	S11855	JHU_TSS_647_3006_1
P78653	S98098	JHU_TSS_902_232_1
P78710	S15422	UNC_MOD1054
P78714	S45184	UNC_MOD1452
P78742	S19481	JHU_TSS_763_2322_1
P78758	S58820	UNC_MOD0538
P78784	S18132	UW_EPIC_436
P78794	S27993	UNC_CFLD5099
P78857	S30557	UW_EPIC_1591
P78860	S37542	JHU_TSS_471_1856_1
P78862	S32173	UNC_MOD2176
P78865	S71642	UNC_MOD1574
P78878	S92646	UW_EPIC_35201
P78909	S33138	JHU_TSS_362_1573_1
P78910	S83150	UW_EPIC_11358
P78923	S53938	UNC_MOD1149
P78947	S83839	UNC_MOD1157
P78960	S98472	UW_EPIC_4839
P78985	S64357	UNC_CFLD4006_2
P78987	S38265	UNC_MOD2360
P78991	S43672	UNC_MOD1940
P79019	S66098	UNC_MOD1470
P79045	S26508	JHU_TSS_871_2544_1
P79069	S69873	UW_EPIC_3189
P79099	S27435	UNC_MOD2435
P79104	S16072	JHU_TSS_957_2828_1
P79110	S19010	UNC_MOD2248
P79113	S49824	UNC_MOD1261
P79132	S83488	UW_EPIC_3687
P79148	S84292	JHU_TSS_292_1441_1
P79164	S14620	JHU_TSS_669_2142_1
P79188	S74734	UW_EPIC_14216
P79218	S89127	JHU_TSS_461_1760_1
P79225	S46518	JHU_CFRD_305_10364_1
P79232	S26257	UNC_MOD1848
P79260	S77026	JHU_TSS_895_229_1
P79281	S91303	UNC_MOD1840
P79301	S18758	JHU_TSS_9_18_1
P79319	S23483	UNC_MOD0121
P79325	S42392	UNC_MOD0583
P79344	S34609	UW_EPIC_35185
P79348	S12790	UW_EPIC_2747
P79353	S79178	JHU_TSS_496_1824_1
P79359	S28511	UW_EPIC_1722
P79360	S96521	JHU_CFRD_448_10508_1
P79368	S16423	UW_EPIC_3635
P79380	S24934	UNC_MOD0376
P79389	S63165	JHU_TSS_876_2553_1
P79392	S20440	UNC_MOD0160
P79401	S15739	UNC_MOD1356
P79405	S75305	UNC_MOD1758
P79414	S51056	JHU_TSS_780_2355_1
P79415	S78391	UW_EPIC_1674
P79423	S90742	JHU_TSS_260_1377_1
P79439	S75318	JHU_TSS_350_163_1
P79505	S48570	UW_EPIC_2435
P79521	S38163	UNC_MOD0368
P79586	S38846	JHU_TSS_387_1615_1
P79594	S37877	JHU_TSS_49_1029_1
P79611	S60296	JHU_TSS_490_1816_1
P79641	S46883	UW_EPIC_2242
P79658	S17631	UW_EPIC_1917
P79675	S90325	UNC_MOD1730
P79690	S68609	UW_EPIC_3524
P79762	S54898	UW_EPIC_4938
P79780	S83515	UNC_MOD0537
P79812	S43419	JHU_TSS_451_175_1
P79816	S78992	UNC_MOD1270
P79821	S88761	JHU_TSS_485_1804_1
P79834	S95959	JHU_TSS_140_1181_1
P79839	S53006	UNC_MOD0852
P79845	S34632	UW_EPIC_2514
P79874	S83423	JHU_TSS_97_1205_1
P79893	S50402	JHU_TSS_381_1604_1
P79967	S71083	JHU_TSS_510_1853_1
P79981	S90010	UNC_MOD0848
P80011	S57601	JHU_TSS_851_2498_1
P80020	S99029	UNC_MOD2231
P80022	S77088	JHU_TSS_622_2234_1
P80030	S13623	UNC_MOD1904
P80043	S60174	UNC_MOD0343
P80050	S77522	UW_EPIC_2623
P80064	S41735	UNC_MOD1479
P80081	S19151	JHU_TSS_958_2697_1
P80086	S83140	UNC_MOD1593
P80089	S86797	JHU_TSS_849_2488_1
P80091	S49548	UW_EPIC_411
P80109	S69931	UNC_MOD2462
P80116	S66888	UW_EPIC_2341
P80119	S77456	UW_EPIC_225
P80120	S58041	UW_EPIC_35225
P80122	S49043	JHU_TSS_716_2226_1
P80126	S63213	UW_EPIC_153_1
P80149	S59892	UW_EPIC_35194
P80150	S13386	JHU_TSS_376_1596_1
P80151	S69599	UNC_MOD1811
P80161	S91132	UW_EPIC_2417
P80168	S66366	JHU_BL_01_1
P80188	S35147	UW_EPIC_4240
P80191	S64182	UNC_MOD1506
P80203	S48779	UW_EPIC_246
P80206	S55415	JHU_TSS_272_1398_1
P80227	S50361	UW_EPIC_3605
P80228	S43528	JHU_TSS_338_1529_1
P80253	S48985	UW_EPIC_35752
P80264	S46572	JHU_TSS_1010_2793_1
P80280	S57067	UNC_MOD1378
P80306	S34822	UNC_MOD0971
P80335	S22943	UW_EPIC_1925
P80366	S11762	JHU_TSS_513_1859_1
P80378	S24927	JHU_TSS_854_2496_1
P80383	S46300	UNC_MOD0240
P80385	S53046	JHU_TSS_898_2582_1
P80399	S34033	JHU_TSS_416_2001_1
P80400	S49317	JHU_TSS_871_2529_1
P80401	S18824	UNC_MOD2243
P80406	S99515	UW_EPIC_3164
P80422	S72420	UW_EPIC_3331
P80426	S33296	UNC_MOD0750
P80433	S30895	UW_EPIC_379
P80446	S30103	UW_EPIC_3212
P80450	S48350	UNC_CFLD4002
P80460	S35137	UNC_MOD1193
P80476	S48634	UNC_MOD1603
P80497	S70992	UNC_MOD1026
P80567	S63082	JHU_TSS_651_2310_1
P80586	S95135	JHU_TSS_557_1941_1
P80638	S31093	JHU_TSS_100_1184_1
P80639	S27682	UW_EPIC_3613
P80662	S39107	UNC_MOD0023
P80691	S97424	JHU_TSS_792_214_1
P80720	S83231	UNC_MOD1238
P80746	S51117	UW_EPIC_35235
P80760	S31997	UW_EPIC_3593
P80790	S22672	UNC_MOD2740
P80844	S24312	JHU_TSS_348_155_1
P80845	S60838	JHU_TSS_341_1537_1
P80849	S14015	JHU_TSS_493_1926_1
P80856	S46871	JHU_TSS_974_2729_1
P80880	S93849	UW_EPIC_332
P80909	S37723	UW_EPIC_3688
P80917	S33113	UW_EPIC_1648
P80927	S79303	UNC_MOD2510
P80953	S95632	JHU_TSS_657_2116_1
P80983	S27342	JHU_TSS_283_1416_1
P81003	S78307	UW_EPIC_14074
P81018	S77588	UNC_MOD1197
P81026	S64474	UW_EPIC_240
P81065	S62826	JHU_TSS_84_1091_1
P81087	S58998	JHU_TSS_304_1463_1
P81101	S67927	JHU_TSS_216_1302_1
P81112	S46899	JHU_TSS_329_1514_1
P81138	S61778	JHU_TSS_949_2679_1
P81150	S12631	JHU_TSS_400_1643_1
P81172	S83493	UNC_MOD1170
P81182	S97264	JHU_TSS_531_1952_1
P81210	S85430	UW_EPIC_3413
P81235	S40906	UNC_MOD2179
P81257	S49756	JHU_TSS_839_2470_1
P81344	S67829	UNC_MOD2366
P81348	S25011	UW_EPIC_35197
P81353	S94348	UNC_MOD1930
P81354	S56624	UNC_CFLD8008
P81384	S81090	JHU_TSS_1014_2803_1
P81399	S97110	UNC_MOD1663
P81418	S31347	JHU_TSS_998_2771_1
P81449	S22395	UNC_MOD1636
P81450	S43571	JHU_TSS_109_1132_1
P81476	S12914	JHU_TSS_822_2460_1
P81516	S11023	UW_EPIC_233
P81545	S47573	UW_EPIC_2349
P81551	S35429	JHU_TSS_12_23_1
P81553	S87185	JHU_TSS_702_2201_1
P81562	S46975	UNC_MOD0397
P81574	S52594	JHU_TSS_560_1944_1
P81575	S99967	UNC_MOD0309
P81598	S83349	UNC_MOD2415
P81610	S40008	UNC_MOD0268
P81627	S57769	UNC_MOD0392
P81641	S30800	UNC_MOD1829
